eventTime,eventName,eventSource,awsRegion,sourceIPAddress,userAgent,recipientAccountId,requestID,eventID,responseElements,managementEvent,hour,eventName_code,eventSource_code,awsRegion_code,sourceIPAddress_code,userAgent_code
2025-08-22 00:04:25+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,0P2JDHZGVWJ9XZCX,c21bafa1-5dc5-33a5-a3e3-c299e52b7ea5,,True,0,3,1,0,1,1
2025-08-22 00:04:27+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,T135QVHZFM34FZVC,aed46888-c98e-3254-8835-3959a64e4432,,True,0,3,1,0,1,1
2025-08-22 00:04:34+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,c024e3b5-8498-4f8c-847c-2e62bdd1bd97,03159823-33be-3513-b9a1-1ed6919d2566,,True,0,2,0,0,1,1
2025-08-22 00:04:38+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,741dd5c0-78ed-488b-a462-2f24deaf1e55,49ceb5d0-a1ae-3ac1-83dd-6e66ebb905e9,,True,0,2,0,0,1,1
2025-08-22 00:04:38+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,d29ee40f-c993-4495-82d3-c05c8f90ebbe,381c6021-684c-3565-8618-e6f5e114533c,,True,0,2,0,0,1,1
2025-08-22 00:04:38+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,KNQ7DSE6DS6CPGSW,a1eb1c3e-a2b9-325f-aa46-f910fb47e9d6,,True,0,3,1,0,1,1
2025-08-22 00:04:38+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,KNQ0QG9S37T61ZCW,9d0029c4-c6fa-39b5-8861-84235358c443,,True,0,3,1,0,1,1
2025-08-22 00:04:48+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,dde41fe8-1ff0-4209-bc64-5a529afbc878,5a314602-1787-3915-a44a-80d28f4957e8,,True,0,2,0,0,1,1
2025-08-22 00:04:47+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,353f1098-7fc8-426f-92b7-b4821146bb20,18e1ae16-209c-3220-92d1-b9cd9ff77582,,True,0,2,0,0,1,1
2025-08-22 00:04:44+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,EX20FN4XVSVE9JJ1,7c4531ab-c10f-3140-8708-881ec6a47a1c,,True,0,3,1,0,1,1
2025-08-22 00:04:48+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,MV5Z11W316J9SN0S,6f73b5f1-435d-362e-9d82-58e98e0307ce,,True,0,3,1,0,1,1
2025-08-22 00:04:54+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,62ed9603-43f2-48ee-8872-7d88293fc66b,373df712-5a97-3fad-aa6b-1406dc7f1874,,True,0,2,0,0,1,1
2025-08-22 00:04:55+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,d3e0ae8e-0277-4e9a-be9a-eea545c6164e,2ccb4238-7c1e-303c-9d8c-fad464a62621,,True,0,2,0,0,1,1
2025-08-22 00:04:54+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,7ea3634d-39a5-4dd3-ac89-1eb3c67355df,b9388879-0437-395c-b2cb-f6f194969af9,,True,0,2,0,0,1,1
2025-08-22 00:04:55+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,bde4b795-4942-4c28-9a72-862938325b02,ad883e05-7eab-3fde-a78f-82d382df4b5d,,True,0,2,0,0,1,1
2025-08-22 00:04:56+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,45c1ba25-c601-4051-9355-e60297f4e1a2,06b50c26-b1fc-3e22-a880-b578bb845946,,True,0,2,0,0,1,1
2025-08-22 00:04:55+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,9KS7T98R2SXSSZNK,583703d8-b947-3c84-858a-3216381e749f,,True,0,3,1,0,1,1
2025-08-22 00:04:58+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,65db5b6c-57f0-49a5-abd0-b634c94bd93f,22c07a50-f29e-3701-b322-b7d427c3d119,,True,0,2,0,0,1,1
2025-08-22 00:04:55+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,9KSBPPD8EA4H6RJH,473bd0df-cd7a-3300-ac67-d2073b841694,,True,0,3,1,0,1,1
2025-08-22 00:04:54+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,C8G9N6N09A2DTKGV,ae3f2eeb-85ce-3e36-bb25-ecc74360df51,,True,0,3,1,0,1,1
2025-08-22 00:05:00+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,VV4RYC6X2JMPMEE0,d7c13024-45ec-3843-9454-f6df63f5995f,,True,0,3,1,0,1,1
2025-08-22 00:04:16+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,05aad9df-d893-47ce-813d-9a0ed87912d1,f08ed46c-de77-3a0e-85b7-db09ff462a4b,,True,0,2,0,0,1,1
2025-08-22 00:04:11+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,QMWSPY4QCACQBHAN,a0f990dd-d4c0-3098-803a-8e868926045f,,True,0,3,1,0,1,1
2025-08-22 00:04:22+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,40518a1c-bb54-499e-b240-10c24c22cc17,65dfe62b-aaa7-36ca-a408-a57c784999db,,True,0,2,0,0,1,1
2025-08-22 00:04:25+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,bd69e67e-3080-4c53-a5fc-a01e1298d8e8,991c825f-2c46-3454-80ef-8b3f5936040d,,True,0,2,0,0,1,1
2025-08-22 00:05:00+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,81cc9be6-6238-4298-9371-1a2c6d6e7e87,7b5b9db7-255d-3748-8a20-e40e2cc6d047,,True,0,2,0,0,1,1
2025-08-22 00:09:09+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,6ec18b1c-5119-4644-8915-b58baf624bfc,b4615c1a-5d59-3b1e-a2a1-6360ec4d021d,,True,0,2,0,0,1,1
2025-08-22 00:09:14+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,49d2f327-219b-4ac9-913e-3b9c18143d90,73355202-a33e-35ae-8eb1-451eeb77beab,,True,0,2,0,0,1,1
2025-08-22 00:09:10+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,1a9a137e-04f4-4df9-90c2-1d2287793850,8234b758-62c2-351d-abf7-22d76b5046be,,True,0,2,0,0,1,1
2025-08-22 00:09:50+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,2926248f-19f3-4f3d-a6eb-99121f4f2753,b57a3f6d-6bcf-3a76-85b0-9ded58c27ffb,,True,0,2,0,0,1,1
2025-08-22 00:14:42+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,31521bc6-151d-4af4-b897-860383c4b529,114b5ac2-eb0a-31e1-84be-e02634387eb8,,True,0,2,0,0,1,1
2025-08-22 00:13:28+00:00,AssumeRole,sts.amazonaws.com,ap-south-1,vpc-flow-logs.amazonaws.com,vpc-flow-logs.amazonaws.com,289979559671,8ef3f8f1-e316-4a74-a01e-d94f5e8d1fdb,e18fd51c-fcfc-3bff-abaa-1b3c020eb13d,"{'credentials': {'accessKeyId': 'ASIAUHBBA5337VAS73CM', 'sessionToken': 'IQoJb3JpZ2luX2VjELD//////////wEaCmFwLXNvdXRoLTEiRzBFAiEAmoASE+VSspqkR0cs5vQdv+ILAk6LUpFrFULtmBi5+QACIFFlF1/R3ILmspYwH50+CWpr4YFn5AmumNCtZqO+yv1hKvcCCPn//////////wEQABoMMjg5OTc5NTU5NjcxIgztWfJD2KVtZ3Ntg5sqywJGT5aSMu53uLmyVKW5HxCJ84DUPxua9NLuGo3n9nbgy2LQa1zteiA2rVPU8Q5pUpNxUH41Qx92JmOauMoyfgE2acsfKIp+BcsLk8MTc3bKxdTLpU2Jq7giZwCJKORT3ZeddVFSP4FDWLygaMc+8tUQuGJr/uUam+XNx1yxIDXSy/FH+gyxyD4Ch4rtumsvjPo2wk2utVskI27+ktgTvaL6UgIpZIZyQa6Nbu0/iE3QaOPDHqgSWlMUY1I/G0g9bD2X3mQYfpq1kAB1k2quqLM/GvoEIkf9V3YAbTNsDGoTMSK3WXwLc/ArJlZNLq8BPwTcqdaRa27vCl2TYpv7OtzLXQeoen38QNhSe+yAUmKj/9nAAqj9zA6pYmODiWtXlFtPzSL3vFD5yOPpgk3APP3mT6vIFHEyqnxngNf2mtOBEMsqJnpG8AyE9Oe3MKjsnsUGOr8BAwcqesjrAJ8JsSnn3N+Kcn/2Fxd796WDmWIBI0D+1YdC1bkkDNJnSq+yecheaT6jyjFJpkcVi43PINc/uTSQyzqnHPnG3s1hJPDdiQ4t/cJ/bhHRw1OqmNHOValD2a8tsSUQUdNz63Y9cVNvW47pmTt6rEfKtsiknCo63ecSPzxIfDhL8FSc6eyY8PJBo1wNCDxmNPKH4g0DxpVrMnCq3Dfa6L8sC/Vb3T+3oWl9rvX/v11okxeFu6yjBXt8u4c=', 'expiration': 'Aug 22, 2025, 1:13:28 AM'}, 'assumedRoleUser': {'assumedRoleId': 'AROAUHBBA533ZWPG7GPQU:vpc-flow-logging+289979559671', 'arn': 'arn:aws:sts::289979559671:assumed-role/FlowLogsRoleToCW/vpc-flow-logging+289979559671'}}",True,0,0,2,0,2,2
2025-08-22 00:14:01+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,d6d75551-67e2-4b39-a1ed-5043f5377e49,2a46b441-ca50-35b5-8653-65092fe467f0,,True,0,2,0,0,1,1
2025-08-22 00:18:21+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,4107c291-dfa6-4edc-b348-860fbd37056c,ed485737-60bf-364c-9f4f-9078a67e5a35,,True,0,2,0,0,1,1
2025-08-22 00:18:58+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,1a21e9c3-c0da-46e8-93eb-1d2882cd1abd,a6f1a8b9-cca1-3c43-ab2c-b6fe1cccda70,,True,0,2,0,0,1,1
2025-08-22 00:19:33+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,2cbe81aa-e92a-4453-84e1-7649694a020f,a26a9fb0-5f14-362f-8eb6-9c8af2b21a83,,True,0,2,0,0,1,1
2025-08-22 00:23:16+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,1b20fa8c-3dd6-4f20-a122-0208852910dc,10227c58-677e-338e-ae08-5fdec97f0f02,,True,0,2,0,0,1,1
2025-08-22 00:28:07+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,1d5bc2cf-5562-40b0-b669-abccf98ce3b9,b1e1df81-5d92-365f-bd15-cdc5dee6989c,,True,0,2,0,0,1,1
2025-08-22 00:33:03+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,984643bb-d100-415d-bf8d-6e185cb35961,3529da1a-6ea8-33fb-b240-0ab50cc26ae2,,True,0,2,0,0,1,1
2025-08-22 00:37:56+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,d32883eb-f380-4e14-a96b-097303c534d2,227bd799-8594-3b65-b35b-eb1d47f176fe,,True,0,2,0,0,1,1
2025-08-22 00:40:10+00:00,AssumeRole,sts.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,c3ead258-2b09-4504-88d0-8e644d24a7d0,8a559520-d8a0-39bb-ae45-774a2b2554c3,"{'credentials': {'accessKeyId': 'ASIAUHBBA5336B2AY7HX', 'sessionToken': 'IQoJb3JpZ2luX2VjELH//////////wEaCmFwLXNvdXRoLTEiRzBFAiEAhue7V+vvt/l0fWwiHoJWfqgeqLWOFI43V6AMGcZljF0CIBrGDj++2c50RNDOxMigGne7EEw/T1zgudm/8wbjFGpiKvQCCPr//////////wEQABoMMjg5OTc5NTU5NjcxIgxDGADiFMhsZE7FcHMqyAKo04v0F/jenOTElbvdT3JtJR1fxUTnOJajwjw6T6X/6KTZPb2yiRFGi/Q7F9g0ira4y82bEKbthrNfZav+/4lOq/dEGAemoaIcDQ3oSmzkLjplhzxnROYsIOboeYaTm6oskdtTU2OYT2K6Xrz9DFbCa9w+eYzoISLXc4kUTC5e92xaVQQsrBs29hbGIm0rTf/Rt12K1iwpC0A08Md20UjIkgpwa9royKEIkNOcUu3jvMZ+jE0iTAchdjdRC5MjVv4T5Jkyfz/dJTEZqQI3dRSKWMJtJ+s0qzEKAWMW0z+tuHIi427RKRxfP82YaIViD9cjzBWlvkZRZehH5OTWsB4pbp9nHNQpc/YtRPwH19vmqDWzlH+q/eXfakwXSqSD3aD67HUzzDYbHYvTwyrOS36chAqjTW3qoW0gL2nHJld7SO3ltAPnkN8dMOr4nsUGOr8Bzu/HOdEfNJ+QwB2CCqcVOIBXNWBtkN4BufJRLC5wln6LQeWEyU/wRXmHgERtz2fgGVJvpX7EOn5Mqa9ZFnFGU2hO1ZZXomcEnIP1QQijl5V8u6thMsP4ZYWOZ/1pj1bZfmAX0oz3QfVIATtNqN51qUfTTRdVgUzfK2BSh0ZW28a2flOP/v1C91iuut3s4PscxVGVQRQAhhzQC6YPl4KW+QMDzCzay1vu8cH8eeE106s8Cl1Vt3/wIcskAlLXua8=', 'expiration': 'Aug 22, 2025, 1:40:10 AM'}, 'assumedRoleUser': {'assumedRoleId': 'AROAUHBBA5336VVDENSO2:CLOUDWATCH_LOGS_DELIVERY_SESSION', 'arn': 'arn:aws:sts::289979559671:assumed-role/CloudTrailToCloudWatchRole/CLOUDWATCH_LOGS_DELIVERY_SESSION'}}",True,0,0,2,0,1,1
2025-08-22 00:42:52+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,c2c66cdd-7dab-4cb8-a824-d7a2d47d8216,c6eea2cf-f50d-3082-ab8a-b4cf3c888455,,True,0,2,0,0,1,1
2025-08-22 00:47:43+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,c6b77e29-2aab-4102-878e-00f82a286183,b07843e1-2db8-399a-a000-caa77ee82f3f,,True,0,2,0,0,1,1
2025-08-22 00:52:35+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,7896924d-09eb-4910-bd90-159928b2e8eb,7b1db0a7-c4d7-38d9-a284-f8aa7fe04e66,,True,0,2,0,0,1,1
2025-08-22 00:57:29+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,6ae18a5d-29ed-4f0a-abd9-edb5a7dbc907,7108617e-24cc-307b-8575-de5d921f76d4,,True,0,2,0,0,1,1
2025-08-22 01:02:27+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,0e2b7b8e-962c-479e-8295-f9539454ca34,d1af5705-6f92-39c6-9fac-9efc60dfe112,,True,1,2,0,0,1,1
2025-08-22 01:04:18+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,W7K1QS2PMBK046HB,6488e596-bfd7-31a8-94ca-c67bd2c5e89f,,True,1,3,1,0,1,1
2025-08-22 01:04:21+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,RZQGQ9JMT9HRRWS9,dcf89f10-dc85-36db-957d-665329b9988c,,True,1,3,1,0,1,1
2025-08-22 01:04:28+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,d1d68117-a711-4334-ae1b-b33c28688765,0fa4d6a2-dac1-30d7-ba1d-fe4dcc364346,,True,1,2,0,0,1,1
2025-08-22 01:04:37+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,2fcc76ec-bac1-48cf-a527-6c50b2e15250,035eace2-f003-3baf-beef-1e1e9cd6ca72,,True,1,2,0,0,1,1
2025-08-22 01:04:37+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,23F1KXQWJ6FPMZT6,77a35dbe-f092-36eb-bc64-c6f5225d7350,,True,1,3,1,0,1,1
2025-08-22 01:04:41+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,5a75b969-eabf-402c-9883-8897b9bcc273,601de687-0031-3cb7-b63f-aac934247b30,,True,1,2,0,0,1,1
2025-08-22 01:04:41+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,8146ca5c-99fb-45c5-ac6f-07c414b7978d,1c840804-21b4-36ab-8903-b5d13b65c365,,True,1,2,0,0,1,1
2025-08-22 01:04:17+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,6cc40194-c57f-421b-b488-e642f4405ad1,c73820ac-bf43-386b-8170-1abf14932f95,,True,1,2,0,0,1,1
2025-08-22 01:04:46+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,296N4AA0SE6SE1GG,9a6c752c-50bf-3dd8-9b5f-9fe482506f82,,True,1,3,1,0,1,1
2025-08-22 01:04:48+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,66M4TR6W4TMETCTM,9cb6401b-c9b8-3def-a3fb-0d5d15fffb35,,True,1,3,1,0,1,1
2025-08-22 01:04:55+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,3b6932f5-c7cd-437e-be62-27fc54b3127c,0bea3e09-f9c4-3f5e-9abd-aebc3b143b0b,,True,1,2,0,0,1,1
2025-08-22 01:04:55+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,7ANHFRAGVV69BRDV,7e1c43ef-0a68-37a3-957d-d97e26d2dfbd,,True,1,3,1,0,1,1
2025-08-22 01:05:00+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,e09ad90d-44e9-4f09-9354-742020635492,10197ea0-dd89-3062-9fc2-0e4c29a9a502,,True,1,2,0,0,1,1
2025-08-22 01:04:58+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,1ERX4N5MXP8KTH05,50133134-5b47-322d-a40c-544409b9cbd8,,True,1,3,1,0,1,1
2025-08-22 01:09:13+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,77581682-8ef8-429b-9965-25e9dcfbb143,14786a87-7234-3c9e-8cb5-5ab508ed3b76,,True,1,2,0,0,1,1
2025-08-22 01:04:19+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,51b128eb-6dc1-4698-94d5-ba187e774f6d,20927a78-5cd0-3386-bd0d-2c2afc1f170d,,True,1,2,0,0,1,1
2025-08-22 01:04:23+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,44739be3-1aca-4db1-bd23-702df473dcb5,5b675640-a759-36f7-bad4-cb357d7f0195,,True,1,2,0,0,1,1
2025-08-22 01:04:21+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,e31416c4-d8e5-48c6-976a-37dba589adf8,a75e4237-7e8b-38e4-8421-cb2d78d4cd7f,,True,1,2,0,0,1,1
2025-08-22 01:04:17+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,B4HE1F5AJD18W375,3c1d2053-3638-3e3b-9b9d-059779a36552,,True,1,3,1,0,1,1
2025-08-22 01:04:22+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,3CV03B3ZENH1JYF3,bc55ee25-5f9f-3a49-9a25-eaa5d1b5fd66,,True,1,3,1,0,1,1
2025-08-22 01:04:27+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,20ARTH6MM3V59A39,fe523dac-43a5-3dd6-9d2f-be0a445dfbdd,,True,1,3,1,0,1,1
2025-08-22 01:04:40+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,d76e5163-746c-4e45-bc28-210c3a3aec28,ace7e943-1f34-3e12-a747-151f63d87ed8,,True,1,2,0,0,1,1
2025-08-22 01:04:41+00:00,GetBucketAcl,s3.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,QKD2V6AP7CJTY5XV,441718ce-9b94-3428-a1df-8e028f8a5cbd,,True,1,3,1,0,1,1
2025-08-22 01:04:46+00:00,GenerateDataKey,kms.amazonaws.com,ap-south-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,289979559671,c0525b93-9826-4c71-b9d9-55956a8bb164,a66d4965-405a-3749-9168-46497b19a478,,True,1,2,0,0,1,1
